"","camis","dba","boro","building","street","zipcode","phone","x","address"
"8107",40812973,"LUNELLA RESTAURANT","MANHATTAN",173,"MULBERRY STREET",10013,2129666639,11,"173,MULBERRY STREET,NY"
"8108",50043579,"NEW ARPING RESTAURANT","MANHATTAN",45,"DIVISION ST",10002,2129666688,2,"45,DIVISION ST,NY"
"8109",50040897,"TOUS LES JOURS","MANHATTAN",7,"DIVISION ST",10002,2129666777,11,"7,DIVISION ST,NY"
"8110",41546388,"DOUBLE CRISPY BAKERY","MANHATTAN",230,"GRAND STREET",10013,2129666929,16,"230,GRAND STREET,NY"
"8111",41633520,"POPEYES LOUISIANA KITCHEN","MANHATTAN",125,"CANAL STREET",10002,2129667077,7,"125,CANAL STREET,NY"
"8112",41420491,"ROSSETTI'S PIZZA","MANHATTAN",114,"6 AVENUE",10013,2129667178,26,"114,6 AVENUE,NY"
"8113",50017749,"KINGS KITCHEN","MANHATTAN",92,"E BROADWAY",10002,2129667288,2,"92,E BROADWAY,NY"
"8114",41475942,"BALABOOSTA","MANHATTAN",214,"MULBERRY STREET",10012,2129667366,21,"214,MULBERRY STREET,NY"
"8115",50039089,"FIRST STOP","MANHATTAN",124,"HESTER ST",10002,2129667500,8,"124,HESTER ST,NY"
"8116",40535467,"CHIU HONG BAKERY","MANHATTAN",161,"MOTT STREET",10013,2129667664,42,"161,MOTT STREET,NY"
"8117",41672058,"SATURDAYS SURF","MANHATTAN",17,"PERRY STREET",10014,2129667815,15,"17,PERRY STREET,NY"
"8118",40757699,"LABELLA FERRARA","MANHATTAN",108,"MULBERRY STREET",10013,2129667867,46,"108,MULBERRY STREET,NY"
"8119",41602484,"SATURDAYS SURF NYC","MANHATTAN",31,"CROSBY STREET",10013,2129667875,17,"31,CROSBY STREET,NY"
"8120",41615605,"TAKA TAKA","MANHATTAN",330,"WEST BROADWAY",10013,2129668252,17,"330,WEST BROADWAY,NY"
"8121",41217775,"S. WAN CAFE","MANHATTAN",85,"ELDRIDGE STREET",10002,2129668269,17,"85,ELDRIDGE STREET,NY"
"8122",41669857,"ONASSIS CAFE","MANHATTAN",71,"GREENE STREET",10012,2129668853,4,"71,GREENE STREET,NY"
"8123",41018152,"JACQUES 1534","MANHATTAN",20,"PRINCE STREET",10012,2129668886,47,"20,PRINCE STREET,NY"
"8124",50010033,"SOHO THAI","MANHATTAN",141,"GRAND ST",10013,2129668916,6,"141,GRAND ST,NY"
"8125",41662367,"IM STAR CAFE","MANHATTAN",19,"DIVISION STREET",10002,2129668988,28,"19,DIVISION STREET,NY"
"8126",50009222,"QUEEN BAKERY","MANHATTAN",150,"MOTT ST",10013,2129668998,39,"150,MOTT ST,NY"
"8127",40389994,"POMODORO RISTORANTE","MANHATTAN",51,"SPRING STREET",10012,2129669229,33,"51,SPRING STREET,NY"
"8128",41674131,"GALLI RESTAURANT","MANHATTAN",45,"MERCER STREET",10013,2129669288,59,"45,MERCER STREET,NY"
"8129",50015960,"BAEKJEONG","MANHATTAN",319,"5TH AVE",10016,2129669839,3,"319,5TH AVE,NY"
"8130",40709941,"PEPOLINO","MANHATTAN",281,"WEST BROADWAY",10013,2129669983,25,"281,WEST BROADWAY,NY"
"8131",40619303,"CHICKPEA","MANHATTAN",0,"PENN STATION",10001,2129670001,18,"0,PENN STATION,NY"
"8132",40735660,"MUNCHY'S","MANHATTAN",625,"8 AVENUE",10018,2129670011,26,"625,8 AVENUE,NY"
"8133",50005067,"AMERICAN WHISKEY","MANHATTAN",247,"W 30TH ST",10001,2129671070,14,"247,W 30TH ST,NY"
"8134",50015319,"HEALTHY EATS","MANHATTAN",204,"W 35TH ST",10123,2129671653,17,"204,W 35TH ST,NY"
"8135",50000138,"FOOD GALLERY 32","MANHATTAN",11,"W 32ND ST",10001,2129671678,66,"11,W 32ND ST,NY"
"8136",41533744,"SUBWAY","MANHATTAN",455,"WEST   34 STREET",10001,2129671738,4,"455,WEST   34 STREET,NY"
"8137",41200526,"SHILLA KOREAN BARBECUE HOUSE","MANHATTAN",37,"WEST   32 STREET",10001,2129671880,60,"37,WEST   32 STREET,NY"
"8138",41718710,"BCD TOFU HOUSE","MANHATTAN",5,"WEST   32 STREET",10001,2129671900,36,"5,WEST   32 STREET,NY"
"8139",40749331,"SEVEN BAR & GRILL","MANHATTAN",350,"7 AVENUE",10001,2129671919,26,"350,7 AVENUE,NY"
"8140",40570278,"STARBUCKS","MANHATTAN",370,"7 AVENUE",10001,2129672041,4,"370,7 AVENUE,NY"
"8141",41715661,"TABOO","MANHATTAN",408,"8 AVENUE",10001,2129672100,9,"408,8 AVENUE,NY"
"8142",41704811,"WA BAR","MANHATTAN",28,"WEST   32 STREET",10001,2129672228,30,"28,WEST   32 STREET,NY"
"8143",41184697,"CHORUS MUSIC STUDIO/ CHORUS KARAOKE LOUNGE BAR","MANHATTAN",25,"WEST   32 STREET",10001,2129672244,10,"25,WEST   32 STREET,NY"
"8144",41426958,"HAMPTON INN - MANHATTAN TIMES SQUARE SOUTH","MANHATTAN",337,"WEST   39 STREET",10018,2129672344,14,"337,WEST   39 STREET,NY"
"8145",50018895,"JUNIPER","MANHATTAN",237,"W 35TH ST",10001,2129672511,1,"237,W 35TH ST,NY"
"8146",40374277,"MOLLY WEE PUB","MANHATTAN",402,"8 AVENUE",10001,2129672627,31,"402,8 AVENUE,NY"
"8147",41319530,"PAX","MANHATTAN",966,"6 AVENUE",10018,2129672820,8,"966,6 AVENUE,NY"
"8148",41078826,"SHORTY'S","MANHATTAN",576,"9 AVENUE",10036,2129673055,23,"576,9 AVENUE,NY"
"8149",50010501,"99 CENT FRESH PIZZA","MANHATTAN",71,"2ND AVE",10003,2129673310,5,"71,2ND AVE,NY"
"8150",41651801,"THE LIBERTY","MANHATTAN",29,"WEST   35 STREET",10001,2129674000,24,"29,WEST   35 STREET,NY"
"8151",41543813,"SERGIMMO SALUMERIA","MANHATTAN",456,"9 AVENUE",10018,2129674212,32,"456,9 AVENUE,NY"
"8152",40546082,"DON PEPI PIZZA","MANHATTAN",0,"AMTRAK LEVEL",10001,2129674385,6,"0,AMTRAK LEVEL,NY"
"8153",41455068,"OVEST PIZZOTECA","MANHATTAN",513,"WEST   27 STREET",10001,2129674392,16,"513,WEST   27 STREET,NY"
"8154",41016585,"HQ CLUB","MANHATTAN",552,"WEST   38 STREET",10018,2129674646,38,"552,WEST   38 STREET,NY"
"8155",50041799,"310 BOWERY BAR","MANHATTAN",310,"BOWERY",10012,2129674977,1,"310,BOWERY,NY"
"8156",41299813,"AU BON PAIN","MANHATTAN",0,"PENN STATION",10001,2129675276,36,"0,PENN STATION,NY"
"8157",41368836,"GAGOPA MUSIC STUDIO","MANHATTAN",28,"WEST   32 STREET",10001,2129675353,19,"28,WEST   32 STREET,NY"
"8158",41510644,"CURRY HUT","MANHATTAN",534,"9 AVENUE",10018,2129675885,18,"534,9 AVENUE,NY"
"8159",50017430,"Courtyard by Marriott Manhattan Chelsea","MANHATTAN",135,"W 30TH ST",10001,2129676000,2,"135,W 30TH ST,NY"
"8160",50001701,"SZECHUAN PALACE","MANHATTAN",360,"W 42ND ST",10036,2129676088,57,"360,W 42ND ST,NY"
"8161",50001928,"PRET A MANGER","MANHATTAN",106,"WEST 32ND STREET",10001,2129676760,6,"106,WEST 32ND STREET,NY"
"8162",50018079,"ESPACE","MANHATTAN",635,"W 42ND ST",10036,2129677003,15,"635,W 42ND ST,NY"
"8163",41104587,"BURGER KING","MANHATTAN",1313,"BROADWAY",10001,2129677346,12,"1313,BROADWAY,NY"
"8164",41028662,"SWAGAT INDIAN RESTAURANT","MANHATTAN",205,"WEST   29 STREET",10001,2129677373,7,"205,WEST   29 STREET,NY"
"8165",41264671,"BROTHER JIMMY'S BBQ","MANHATTAN",416,"8 AVENUE",10001,2129677603,33,"416,8 AVENUE,NY"
"8166",41242241,"GOLDEN KRUST CARIBBEAN BAKERY & GRILL","MANHATTAN",601,"8 AVENUE",10018,2129677666,25,"601,8 AVENUE,NY"
"8167",41384019,"LEGENDS NYC","MANHATTAN",6,"WEST   33 STREET",10001,2129677792,25,"6,WEST   33 STREET,NY"
"8168",50008103,"PANERA BREAD","MANHATTAN",330,"5TH AVE",10001,2129678683,9,"330,5TH AVE,NY"
"8169",41363541,"CONCRETE RESTAURANT","MANHATTAN",320,"WEST   37 STREET",10018,2129679121,55,"320,WEST   37 STREET,NY"
"8170",41709760,"STELLA 34","MANHATTAN",151,"WEST   34 STREET",10001,2129679251,19,"151,WEST   34 STREET,NY"
"8171",41589520,"FAIRFIELD INN","MANHATTAN",330,"WEST   40 STREET",10018,2129679494,25,"330,WEST   40 STREET,NY"
"8172",41634845,"ATOYAMA SUSHI","MANHATTAN",11,"WEST   36 STREET",10018,2129679541,41,"11,WEST   36 STREET,NY"
"8173",50005128,"SMOOCHA","MANHATTAN",315,"5TH AVE",10016,2129679635,5,"315,5TH AVE,NY"
"8174",50005997,"RED MANGO","QUEENS",4235,"MAIN ST",11355,2129679635,4,"4235,MAIN ST,NY"
"8175",40843285,"TOUS LES JOURS","MANHATTAN",31,"WEST   32 STREET",10001,2129679661,57,"31,WEST   32 STREET,NY"
"8176",41547298,"FRAUNCES TAVERN","MANHATTAN",54,"PEARL STREET",10004,2129681776,51,"54,PEARL STREET,NY"
"8177",41336684,"YORGANIC","MANHATTAN",3,"HANOVER SQUARE",10004,2129689700,32,"3,HANOVER SQUARE,NY"
"8178",50043885,"BOTTOMS UP/VODKA SODA","MANHATTAN",315,"W 46TH ST",10036,2129690460,1,"315,W 46TH ST,NY"
"8179",50045180,"NANOOSH","MANHATTAN",30,"ROCKEFELLER PLZ",10112,2129690727,1,"30,ROCKEFELLER PLZ,NY"
"8180",41548686,"ABA TURKISH RESTAURANT","MANHATTAN",325,"WEST   57 STREET",10019,2129691782,44,"325,WEST   57 STREET,NY"
"8181",41484499,"FIAT CAFE","MANHATTAN",203,"MOTT STREET",10012,2129691809,18,"203,MOTT STREET,NY"
"8182",41552060,"PROSKAUER ROSE","MANHATTAN",11,"TIMES SQUARE",10036,2129695493,5,"11,TIMES SQUARE,NY"
"8183",41092705,"ALLIANCE BERNSTEIN","MANHATTAN",1345,"AVENUE OF THE AMERICAS",10105,2129696179,20,"1345,AVENUE OF THE AMERICAS,NY"
"8184",50016856,"CHINA GREEN DIM SUM RESTAURANT","MANHATTAN",368,"W 46TH ST",10036,2129699001,2,"368,W 46TH ST,NY"
"8185",41424929,"AAHELI","MANHATTAN",826,"9 AVENUE",10019,2129699010,30,"826,9 AVENUE,NY"
"8186",41011016,"STARBUCKS COFFEE","MANHATTAN",1320,"AVENUE OF THE AMERICAS",10019,2129699066,6,"1320,AVENUE OF THE AMERICAS,NY"
"8187",40599617,"LUNCH BOX","MANHATTAN",886,"9 AVENUE",10019,2129699642,13,"886,9 AVENUE,NY"
"8188",41347045,"HIBERNIA","MANHATTAN",401,"WEST   50 STREET",10019,2129699703,23,"401,WEST   50 STREET,NY"
"8189",41480332,"CASCADE CAFE","MANHATTAN",900,"8 AVENUE",10019,2129699901,19,"900,8 AVENUE,NY"
"8190",50004133,"FOGO DE CHAO","MANHATTAN",40,"W 53RD ST",10019,2129699980,5,"40,W 53RD ST,NY"
"8191",40643221,"HALE & HEARTY SOUP","MANHATTAN",462,"7 AVENUE",10018,2129710605,14,"462,7 AVENUE,NY"
"8192",41649356,"DUNKIN' DONUTS, HUDSON NEWS","MANHATTAN",2,"PENNSYLVANIA PLAZA",10001,2129716042,14,"2,PENNSYLVANIA PLAZA,NY"
"8193",41649377,"DUNKIN' DONUTS, HUDSON NEWS","MANHATTAN",2,"PENNSYLVANIA PLAZA",10001,2129716800,27,"2,PENNSYLVANIA PLAZA,NY"
"8194",41694144,"GAONNURI","MANHATTAN",1250,"BROADWAY",10001,2129719045,21,"1250,BROADWAY,NY"
"8195",41341123,"VILLA FRESH ITALIAN KITCHEN","MANHATTAN",625,"8 AVENUE",10018,2129719242,46,"625,8 AVENUE,NY"
"8196",50038027,"BROWNS BAGELS","MANHATTAN",132,"W 31ST ST",10001,2129719400,1,"132,W 31ST ST,NY"
"8197",50001520,"FRIEDMAN'S","MANHATTAN",132,"WEST 31 STREET",10001,2129719400,17,"132,WEST 31 STREET,NY"
"8198",41497585,"SUBWAY","MANHATTAN",581,"3 AVENUE",10016,2129720526,14,"581,3 AVENUE,NY"
"8199",41507777,"SUSHI YASUDA","MANHATTAN",204,"EAST   43 STREET",10017,2129721001,11,"204,EAST   43 STREET,NY"
"8200",50001896,"LA BROCHETTE STEAKHOUSE.","MANHATTAN",340,"LEXINGTON AVE",10016,2129722200,6,"340,LEXINGTON AVE,NY"
"8201",40397676,"MORTON'S THE STEAKHOUSE","MANHATTAN",5,"EAST   45 STREET",10176,2129723315,24,"5,EAST   45 STREET,NY"
"8202",50007126,"PAX","MANHATTAN",202,"E 42ND ST",10017,2129725600,8,"202,E 42ND ST,NY"
"8203",40949455,"NAPLES  45  RESTAURANT","MANHATTAN",200,"PARK AVENUE",10003,2129727001,10,"200,PARK AVENUE,NY"
"8204",50003887,"SHIRO OF JAPAN","MANHATTAN",0,"GRAND CENTRAL TERMINAL",10017,2129729638,22,"0,GRAND CENTRAL TERMINAL,NY"
"8205",40391002,"DANIEL'S BAGEL","MANHATTAN",569,"THIRD AVENUE",10016,2129729733,37,"569,THIRD AVENUE,NY"
"8206",50038672,"SIX HAPPINESS","MANHATTAN",711,"2ND AVE",10016,2129730885,3,"711,2ND AVE,NY"
"8207",40876078,"CIPRIANI DOLCI","MANHATTAN",0,"GRAND CENTRAL TERMINAL",10017,2129730999,24,"0,GRAND CENTRAL TERMINAL,NY"
"8208",41470208,"FINANCIER PATISSERIE","MANHATTAN",15,"VANDERBILT AVENUE",10017,2129731010,11,"15,VANDERBILT AVENUE,NY"
"8209",40578731,"STARBUCKS","MANHATTAN",639,"3 AVENUE",10017,2129731377,8,"639,3 AVENUE,NY"
"8210",41039214,"SILVER LEAF TAVERN","MANHATTAN",70,"PARK AVENUE",10016,2129732550,10,"70,PARK AVENUE,NY"
"8211",40988786,"LE CAFE","MANHATTAN",575,"5 AVENUE",10017,2129735457,11,"575,5 AVENUE,NY"
"8212",50018863,"STIX CHELSEA/HOTEL INDIGO","MANHATTAN",127,"W 28TH ST",10001,2129739000,1,"127,W 28TH ST,NY"
"8213",40566617,"STARBUCKS","MANHATTAN",750,"7 AVENUE",10019,2129740032,7,"750,7 AVENUE,NY"
"8214",41481278,"BALKANIKA","MANHATTAN",691,"9 AVENUE",10036,2129740300,35,"691,9 AVENUE,NY"
"8215",41327485,"GARDEN CITY DELI","MANHATTAN",607,"9 AVENUE",10036,2129740574,33,"607,9 AVENUE,NY"
"8216",41687902,"STARBUCKS","MANHATTAN",1301,"AVENUE OF THE AMERICAS",10019,2129740902,7,"1301,AVENUE OF THE AMERICAS,NY"
"8217",50006227,"VYNL","MANHATTAN",756,"9TH AVE",10019,2129742003,9,"756,9TH AVE,NY"
"8218",41149575,"BRASSERIE RUHLMANN","MANHATTAN",45,"ROCKEFELLER PLAZA",10111,2129742020,38,"45,ROCKEFELLER PLAZA,NY"
"8219",50007252,"IPPUDO WESTSIDE","MANHATTAN",321,"W 51ST ST",10019,2129742500,3,"321,W 51ST ST,NY"
"8220",41356747,"LINCOLN PARK GRILL","MANHATTAN",867,"9 AVENUE",10019,2129742826,33,"867,9 AVENUE,NY"
"8221",41628876,"THE GREEN DOOR","MANHATTAN",600,"WEST   57 STREET",10019,2129743169,35,"600,WEST   57 STREET,NY"
"8222",41486451,"GROM","MANHATTAN",1796,"BROADWAY",10019,2129743444,14,"1796,BROADWAY,NY"
"8223",40591490,"WEST 53RD GOURMET DELI","MANHATTAN",1301,"AVENUE OF THE AMERICAS",10019,2129746075,36,"1301,AVENUE OF THE AMERICAS,NY"
"8224",40735151,"MCDONALD'S","MANHATTAN",735,"9 AVENUE",10019,2129747472,14,"735,9 AVENUE,NY"
"8225",50040890,"SOUVLAKI GR MIDTOWN","MANHATTAN",162,"W 56TH ST",10019,2129747482,1,"162,W 56TH ST,NY"
"8226",41632698,"GASTRONOMIE 491","MANHATTAN",491,"COLUMBUS AVENUE",10024,2129747871,30,"491,COLUMBUS AVENUE,NY"
"8227",40989294,"THE BREAD FACTORY","MANHATTAN",360,"WEST   43 STREET",10036,2129748100,23,"360,WEST   43 STREET,NY"
"8228",41315226,"CHOP'T","MANHATTAN",145,"WEST 51 STREET",10019,2129748140,10,"145,WEST 51 STREET,NY"
"8229",41069604,"CHELSEA GRILL OF HELL'S KITCHEN","MANHATTAN",675,"9 AVENUE",10036,2129749002,48,"675,9 AVENUE,NY"
"8230",50008104,"JASPER'S TAPHOUSE & KITCHEN","MANHATTAN",761,"9TH AVE",10019,2129751000,6,"761,9TH AVE,NY"
"8231",40402788,"CBS EMPLOYEE CAFETERIA","MANHATTAN",524,"W. 57TH ST",10019,2129752560,7,"524,W. 57TH ST,NY"
"8232",40403799,"BLACK ROCK CAFE","MANHATTAN",51,"WEST   52 STREET",10019,2129754493,8,"51,WEST   52 STREET,NY"
"8233",50001105,"STAGECOACH TAVERN","MANHATTAN",834,"7TH AVENUE",10019,2129759047,23,"834,7TH AVENUE,NY"
"8234",41689247,"THE BEST PIZZA","MANHATTAN",748,"9 AVENUE",10019,2129770400,44,"748,9 AVENUE,NY"
"8235",50010032,"AL HORNO LEAN MEXICAN KITCHEN INC","MANHATTAN",417,"W 47TH ST",10036,2129771000,28,"417,W 47TH ST,NY"
"8236",40783655,"GEORGIOS COUNTRY GRILL","MANHATTAN",801,"9 AVENUE",10019,2129771150,22,"801,9 AVENUE,NY"
"8237",40809948,"44 & X HELL'S KITCHEN","MANHATTAN",622,"10 AVENUE",10036,2129771170,35,"622,10 AVENUE,NY"
"8238",41146015,"STARBUCKS","MANHATTAN",1380,"6 AVENUE",10019,2129771382,9,"1380,6 AVENUE,NY"
"8239",40928218,"DAISY MAY'S BBQ","MANHATTAN",623,"11 AVENUE",10036,2129771500,8,"623,11 AVENUE,NY"
"8240",41139411,"HELL'S KITCHEN","MANHATTAN",754,"9 AVENUE",10019,2129771588,15,"754,9 AVENUE,NY"
"8241",50006214,"ABACE SUSHI","MANHATTAN",695,"9TH AVE",10036,2129771777,22,"695,9TH AVE,NY"
"8242",40709530,"HALLO BERLIN","MANHATTAN",626,"10 AVENUE",10036,2129771944,29,"626,10 AVENUE,NY"
"8243",40401934,"BROOKLYN DINER","MANHATTAN",888,"7 AVENUE",10106,2129772280,4,"888,7 AVENUE,NY"
"8244",40424894,"AMY'S BREAD","MANHATTAN",672,"9 AVENUE",10036,2129772670,29,"672,9 AVENUE,NY"
"8245",40371281,"COLISEUM BAR RESTAURANT","MANHATTAN",312,"WEST   58 STREET",10019,2129773523,10,"312,WEST   58 STREET,NY"
"8246",50001714,"CROWNE PLAZA-TIMES SQUARE (BANQUET KITCHEN)","MANHATTAN",1605,"BROADWAY",10019,2129774000,2,"1605,BROADWAY,NY"
"8247",40396126,"EUROPA CAFE","MANHATTAN",205,"WEST   57 STREET",10019,2129774030,18,"205,WEST   57 STREET,NY"
"8248",50012545,"WENDY'S","MANHATTAN",938,"8TH AVE",10019,2129774788,16,"938,8TH AVE,NY"
"8249",40737932,"STARBUCKS","MANHATTAN",1290,"AVENUE OF THE AMERICAS",10104,2129774861,5,"1290,AVENUE OF THE AMERICAS,NY"
"8250",41573267,"SIMPLY FOOD","MANHATTAN",5,"WEST   51 STREET",10019,2129776641,6,"5,WEST   51 STREET,NY"
"8251",41454101,"FRESCO 57","MANHATTAN",881,"10 AVENUE",10019,2129776707,21,"881,10 AVENUE,NY"
"8252",40394345,"DA ROSINA RESTAURANT","MANHATTAN",342,"WEST   46 STREET",10036,2129777373,26,"342,WEST   46 STREET,NY"
"8253",41248529,"ROUTE 66 CAFE","MANHATTAN",858,"9 AVENUE",10019,2129777600,32,"858,9 AVENUE,NY"
"8254",40760523,"ROSA MEXICANA","MANHATTAN",61,"COLUMBUS AVENUE",10023,2129777700,36,"61,COLUMBUS AVENUE,NY"
"8255",50041783,"JOE & THE JUICE","MANHATTAN",67,"SPRING ST",10012,2129779700,1,"67,SPRING ST,NY"
"8256",50039747,"28 MING'S CAFFE","MANHATTAN",28,"CANAL ST",10002,2129781888,5,"28,CANAL ST,NY"
"8257",41712684,"28 MR. MING'S CAFFE","MANHATTAN",28,"CANAL STREET",10002,2129781888,28,"28,CANAL STREET,NY"
"8258",41090212,"TAPEO 29","MANHATTAN",29,"CLINTON STREET",10002,2129790002,36,"29,CLINTON STREET,NY"
"8259",50010495,"BLUE 9 BURGER","MANHATTAN",92,"3RD AVE",10003,2129790053,7,"92,3RD AVE,NY"
"8260",40398690,"DOC HOLIDAYS","MANHATTAN",141,"AVENUE A",10009,2129790312,17,"141,AVENUE A,NY"
"8261",41550697,"DORIAN GRAY","MANHATTAN",205,"EAST    4 STREET",10009,2129790900,24,"205,EAST    4 STREET,NY"
"8262",41364268,"LAVAGNA","MANHATTAN",545,"EAST    5 STREET",10009,2129791005,7,"545,EAST    5 STREET,NY"
"8263",40816162,"JEWEL BAKO","MANHATTAN",239,"EAST    5 STREET",10003,2129791012,31,"239,EAST    5 STREET,NY"
"8264",50001159,"MAISON KAYSER","MANHATTAN",921,"BROADWAY",10010,2129791600,17,"921,BROADWAY,NY"
"8265",41705612,"PEACEFOOD CAFE DOWNTOWN","MANHATTAN",41,"EAST   11 STREET",10003,2129792288,16,"41,EAST   11 STREET,NY"
"8266",41200236,"VILLAGE POURHOUSE","MANHATTAN",64,"3 AVENUE",10003,2129792337,48,"64,3 AVENUE,NY"
"8267",50035536,"SEMSOM","MANHATTAN",740,"BROADWAY",10003,2129792363,3,"740,BROADWAY,NY"
"8268",41099712,"PLUCK U","MANHATTAN",230,"THOMPSON STREET",10012,2129792468,32,"230,THOMPSON STREET,NY"
"8269",40388935,"SAKEBAR DECIBEL","MANHATTAN",240,"EAST    9 STREET",10003,2129792733,29,"240,EAST    9 STREET,NY"
"8270",50038175,"LEN'Z","MANHATTAN",514,"E 20TH ST",10009,2129792859,12,"514,E 20TH ST,NY"
"8271",50011919,"BRICKLANE CURRY HOUSE","MANHATTAN",99,"2ND AVE",10003,2129792900,18,"99,2ND AVE,NY"
"8272",41128070,"TUCK SHOP","MANHATTAN",68,"EAST    1 STREET",10003,2129795200,25,"68,EAST    1 STREET,NY"
"8273",50001668,"NINO'S PIZZA","MANHATTAN",131,"AVE A",10009,2129795500,51,"131,AVE A,NY"
"8274",41100958,"CREPERIE","MANHATTAN",135,"LUDLOW STREET",10002,2129795521,10,"135,LUDLOW STREET,NY"
"8275",41148107,"HIDDEN CITY CAFE","MANHATTAN",145,"EAST   23 STREET",10010,2129796161,24,"145,EAST   23 STREET,NY"
"8276",41056088,"BUA","MANHATTAN",126,"ST MARKS PLACE",10009,2129796276,25,"126,ST MARKS PLACE,NY"
"8277",40959046,"BAR 13","MANHATTAN",35,"EAST   13 STREET",10003,2129796677,66,"35,EAST   13 STREET,NY"
"8278",40394560,"MARUMI","MANHATTAN",546,"LA GUARDIA PLACE",10012,2129797055,31,"546,LA GUARDIA PLACE,NY"
"8279",50035385,"PAPA JOHN'S","MANHATTAN",343,"GRAND ST",10002,2129797272,18,"343,GRAND ST,NY"
"8280",50007620,"Chaamlex","MANHATTAN",34,"LEXINGTON AVE",10010,2129797778,7,"34,LEXINGTON AVE,NY"
"8281",50008702,"SUBWAY","MANHATTAN",153,"ESSEX ST",10002,2129797827,9,"153,ESSEX ST,NY"
"8282",50038190,"TASTY TASTY CHINESE","MANHATTAN",534,"E 14TH ST",10009,2129798333,2,"534,E 14TH ST,NY"
"8283",40949185,"THELMA ON CLINTON","MANHATTAN",29,"CLINTON STREET",10002,2129798471,25,"29,CLINTON STREET,NY"
"8284",40513184,"ACE BAR","MANHATTAN",531,"EAST    5 STREET",10009,2129798476,25,"531,EAST    5 STREET,NY"
"8285",41250623,"GREGORY'S COFFEE","MANHATTAN",327,"PARK AVENUE SOUTH",10010,2129798600,20,"327,PARK AVENUE SOUTH,NY"
"8286",41646166,"MIKEY'S","MANHATTAN",134,"LUDLOW STREET",10002,2129799211,19,"134,LUDLOW STREET,NY"
"8287",40892845,"YAKINIKU WEST RESTAURANT","MANHATTAN",218,"EAST    9 STREET",10003,2129799238,45,"218,EAST    9 STREET,NY"
"8288",41502559,"NINTH WARD","MANHATTAN",180,"2 AVENUE",10003,2129799273,36,"180,2 AVENUE,NY"
"8289",41629135,"CHINA WOK KITCHEN","MANHATTAN",63,"AVENUE D",10009,2129799327,17,"63,AVENUE D,NY"
"8290",41185798,"Sundaes And Cones","MANHATTAN",95,"EAST   10 STREET",10003,2129799398,6,"95,EAST   10 STREET,NY"
"8291",50009480,"ROBATAYA","MANHATTAN",231,"E 9TH ST",10003,2129799674,4,"231,E 9TH ST,NY"
"8292",50013981,"CHARLIE PALMER STEAK","MANHATTAN",5,"E 54TH ST",10022,2129800369,9,"5,E 54TH ST,NY"
"8293",50018974,"RESIDENCE INN MANHATTAN MIDTOWN EAST","MANHATTAN",148,"E 48TH ST",10017,2129801003,2,"148,E 48TH ST,NY"
"8294",40396464,"ESS-A-BAGEL","MANHATTAN",831,"THIRD AVENUE",10022,2129801010,34,"831,THIRD AVENUE,NY"
"8295",41208839,"BRIO RESTAURANT","MANHATTAN",786,"LEXINGTON AVENUE",10065,2129802300,15,"786,LEXINGTON AVENUE,NY"
"8296",40729819,"GUASTAVINO'S","MANHATTAN",409,"EAST   59 STREET",10022,2129802711,12,"409,EAST   59 STREET,NY"
"8297",41674382,"ANGELO BELLINI","MANHATTAN",224,"EAST   53 STREET",10022,2129802900,24,"224,EAST   53 STREET,NY"
"8298",41309951,"CABANA","MANHATTAN",1022,"3 AVENUE",10065,2129805678,31,"1022,3 AVENUE,NY"
"8299",41656924,"TENZAN","MANHATTAN",988990,"2 AVENUE",10022,2129805900,39,"988990,2 AVENUE,NY"
"8300",40679229,"AMARANTH","MANHATTAN",21,"EAST   62 STREET",10065,2129806700,13,"21,EAST   62 STREET,NY"
"8301",40999519,"PLAZA DINER","MANHATTAN",1066,"2 AVENUE",10022,2129808282,20,"1066,2 AVENUE,NY"
"8302",41437526,"NELLO","MANHATTAN",696,"MADISON AVENUE",10065,2129809099,32,"696,MADISON AVENUE,NY"
"8303",40616482,"THE CARNEGIE CIGAR CLUB AND LOUNGE","MANHATTAN",156,"WEST   56 STREET",10019,2129809476,32,"156,WEST   56 STREET,NY"
"8304",50010665,"The Falls Cafe","MANHATTAN",217,"E 51ST ST",10022,2129809476,11,"217,E 51ST ST,NY"
"8305",41328516,"SIN BIN","MANHATTAN",1074,"1 AVENUE",10022,2129809850,15,"1074,1 AVENUE,NY"
"8306",50019094,"PORCHLIGHT","MANHATTAN",261,"11TH AVE",10001,2129816185,3,"261,11TH AVE,NY"
"8307",50034285,"LE DISTRICT","MANHATTAN",225,"LIBERTY ST",10281,2129818588,16,"225,LIBERTY ST,NY"
"8308",40390209,"HAVELI INDIAN RESTAURANT","MANHATTAN",100,"SECOND AVENUE",10003,2129820533,37,"100,SECOND AVENUE,NY"
"8309",41221138,"DOUBLE DOWN SALOON","MANHATTAN",14,"AVENUE A",10009,2129820543,31,"14,AVENUE A,NY"
"8310",50044535,"HAWKERS","MANHATTAN",225,"E 14TH ST",10003,2129821688,4,"225,E 14TH ST,NY"
"8311",40712781,"LUPA","MANHATTAN",170,"THOMPSON STREET",10012,2129821889,16,"170,THOMPSON STREET,NY"
"8312",50000164,"AMC THEATRES","MANHATTAN",66,"3RD AVE",10003,2129822116,5,"66,3RD AVE,NY"
"8313",50000165,"AMC THEATRES","MANHATTAN",66,"3RD AVE",10003,2129822116,9,"66,3RD AVE,NY"
